Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3(),Delta_t,Sum Acceleration (g),Corrected_Acc_X(m/s²),Corrected_Acc_Y(m/s²),Corrected_Acc_Z(m/s²),Position X(m),Position Y(m),Position Z(m)
1900-01-01 09:06:46.286,COM12,2024-09-20 13:51:51.104,"-0,02","-0,014","0,999","0,0","0,0","0,0","-0,934","1,0","168,173","213,824","-141,804","403,988","19,58",96529,"408,72",,,,,,,,,,,,,,"0,095","0,965","0,004125852986799128","-0,015911013019109133","-0,007012687501971371","-2,3783273717058484","-7,105364981158155","-1,9307994545468286"
1900-01-01 09:06:46.394,COM12,2024-09-20 13:51:51.204,"-0,019","-0,014","0,999","0,0","0,0","0,0","-0,934","0,994","168,173","213,837","-141,804","403,988","19,57",96529,"408,72",,,,,,,,,,,,,,"0,108","0,966","0,012930646644780691","-0,015700520058497466","-0,007030560216877646","-2,3890029514825017","-7,174073477718756","-1,9490661360843202"
1900-01-01 09:06:46.487,COM12,2024-09-20 13:51:51.304,"-0,02","-0,014","0,998","0,0","0,0","0,0","-0,939","0,994","168,173","213,837","-141,791","404,001","19,55",96529,"408,72",,,,,,,,,,,,,,"0,093","0,964","0,0032958463027883966","-0,01486267211771547","-0,01682657024530876","-2,398167306071058","-7,233367674785975","-1,9649413115254342"
1900-01-01 09:06:46.595,COM12,2024-09-20 13:51:51.404,"-0,019","-0,014","0,999","0,0","0,0","0,0","-0,939","0,989","168,173","213,824","-141,817","404,001","19,58",96530,"408,64",,,,,,,,,,,,,,"0,108","0,966","0,012268174150424471","-0,014687261275182398","-0,0070313819983951475","-2,408666686384156","-7,302396764240839","-1,983459013174099"
1900-01-01 09:06:46.687,COM12,2024-09-20 13:51:51.504,"-0,019","-0,014","0,999","0,0","0,0","0,0","-0,939","0,989","168,173","213,811","-141,895","403,988","19,57",96529,"408,72",,,,,,,,,,,,,,"0,092","0,966","0,012268174150424471","-0,014687261275182398","-0,0070313819983951475","-2,4175067651211557","-7,361323634904045","-1,9992928652327888"
1900-01-01 09:06:46.795,COM12,2024-09-20 13:51:51.604,"-0,02","-0,014","0,999","0,0","0,0","0,0","-0,939","0,989","168,173","213,772","-141,973","403,988","19,60",96529,"408,72",,,,,,,,,,,,,,"0,108","0,965","0,002458174150424458","-0,014687261275182398","-0,0070313819983951475","-2,427855576712604","-7,430669969202453","-2,017962444732619"
1900-01-01 09:06:46.887,COM12,2024-09-20 13:51:51.704,"-0,019","-0,014","0,999","0,0","0,0","0,0","-0,939","0,983","168,173","213,759","-141,986","403,988","19,60",96529,"408,72",,,,,,,,,,,,,,"0,092","0,966","0,011262965902388788","-0,014476767915445499","-0,007049057516224977","-2,4365759012878474","-7,489865303857326","-2,033925823825662"
1900-01-01 09:06:46.996,COM12,2024-09-20 13:51:51.804,"-0,019","-0,013","0,999","0,0","0,0","0,0","-0,939","0,983","168,173","213,746","-142,012","403,988","19,55",96529,"408,72",,,,,,,,,,,,,,"0,109","0,967","0,011262965902388788","-0,0046667679154454855","-0,007049057516224977","-2,4467737748888907","-7,5600543527419415","-2,0529227076034653"
1900-01-01 09:06:47.088,COM12,2024-09-20 13:51:51.904,"-0,019","-0,013","0,999","0,0","0,0","0,0","-0,939","0,978","168,173","213,720","-142,025","403,988","19,60",96529,"408,72",,,,,,,,,,,,,,"0,092","0,967","0,010425290982178204","-0,0044913564933177635","-0,007063704959387351","-2,4552929147791915","-7,61933450058683","-2,0690165618440575"
1900-01-01 09:06:47.197,COM12,2024-09-20 13:51:52.004,"-0,02","-0,014","0,999","0,0","0,0","0,0","-0,939","0,978","168,173","213,720","-142,025","403,988","19,54",96529,"408,72",,,,,,,,,,,,,,"0,109","0,965","0,0006152909821781904","-0,014301356493317777","-0,007063704959387351","-2,4653789332901064","-7,689738503210858","-2,088168204333816"
1900-01-01 09:06:47.291,COM12,2024-09-20 13:51:52.104,"-0,02","-0,015","0,999","0,0","0,0","0,0","-0,939","0,978","168,173","213,694","-142,077","403,988","19,57",96529,"408,72",,,,,,,,,,,,,,"0,094","0,964","0,0006152909821781904","-0,024111356493317762","-0,007063704959387351","-2,4740715308911527","-7,750666929566545","-2,1047467145889778"
1900-01-01 09:06:47.386,COM12,2024-09-20 13:51:52.204,"-0,023","-0,014","0,999","0,0","0,0","0,366","-0,945","0,978","168,195","213,122","-142,922","403,767","19,60",96529,"408,72",,,,,,,,,,,,,,"0,095","0,962","-0,028652110840635292","-0,013220297934877723","-0,0070468183266374496","-2,4831151882351","-7,812362843859559","-2,1215651895099112"
1900-01-01 09:06:47.492,COM12,2024-09-20 13:51:52.304,"-0,025","-0,033","0,999","0,061","0,061","0,916","-0,961","0,978","168,283","210,938","-145,990","402,805","19,63",96530,"408,64",,,,,,,,,,,,,,"0,106","0,941","-0,04790749035192776","-0,19662573586205528","-0,007001261514366419","-2,493744294464678","-7,883411782365174","-2,1404097329644864"
1900-01-01 09:06:47.585,COM12,2024-09-20 13:51:52.404,"-0,024","-0,049","0,999","0,0","0,0","0,366","-1,005","0,983","168,322","205,894","-153,218","398,905","19,58",96530,"408,64",,,,,,,,,,,,,,"0,093","0,9259999999999999","-0,03582345274770826","-0,34624770753397016","-0,0068573897121329","-2,5033796681051412","-7,948741868231241","-2,1570024627288187"
1900-01-01 09:06:47.691,COM12,2024-09-20 13:51:52.504,"-0,019","-0,032","1,0","0,061","0,0","0,061","-1,071","1,011","168,338","195,377","-166,933","388,570","19,62",96530,"408,64",,,,,,,,,,,,,,"0,106","0,949","0,0201629771417631","-0,169324785503353","0,0032406937062781083","-2,5141353707207412","-8,025106649927642","-2,1758781938966925"
1900-01-01 09:06:47.783,COM12,2024-09-20 13:51:52.604,"-0,021","-0,017","1,0","0,244","0,061","0,0","-1,11","1,005","168,333","180,284","-181,740","371,332","19,62",96531,"408,55",,,,,,,,,,,,,,"0,092","0,962","0,0008977591834969378","-0,01544637404964519","0,003349688123936545","-2,523462910206212","-8,091516255170323","-2,1922325522066415"
1900-01-01 09:06:47.891,COM12,2024-09-20 13:51:52.704,"-0,024","-0,026","0,999","0,183","0,061","0,0","-1,11","1,011","168,338","162,552","-194,168","348,751","19,55",96531,"408,55",,,,,,,,,,,,,,"0,108","0,949","-0,027539697226285492","-0,10392590374997379","-0,006442242980117641","-2,534733853500212","-8,170687548718288","-2,2115062890665276"
1900-01-01 09:06:47.985,COM12,2024-09-20 13:51:52.804,"-0,021","-0,031","0,998","0,488","0,0","0,793","-1,121","1,038","168,354","144,118","-206,206","320,177","19,58",96531,"408,55",,,,,,,,,,,,,,"0,094","0,946","0,006753667514693029","-0,15200632081665463","-0,0161329425583574","-2,5444840731832743","-8,240939024657067","-2,2284241292361333"
1900-01-01 09:06:48.095,COM12,2024-09-20 13:51:52.904,"-0,028","-0,019","0,997","0,305","-0,244","1,709","-1,132","1,049","168,497","126,789","-219,141","288,743","19,57",96531,"408,55",,,,,,,,,,,,,,"0,11","0,95","-0,060076875578851885","-0,03228589001351656","-0,02587162896378814","-2,556620834921788","-8,323538857897143","-2,248534648485496"
1900-01-01 09:06:48.188,COM12,2024-09-20 13:51:53.004,"-0,019","-0,045","0,997","0,061","0,0","1,526","-1,121","1,055","168,602","109,577","-234,117","254,215","19,57",96531,"408,55",,,,,,,,,,,,,,"0,093","0,933","0,02856556774020208","-0,28900183151122016","-0,025889792393069655","-2,5666348517053277","-8,395872839204493","-2,265761099210728"
1900-01-01 09:06:48.282,COM12,2024-09-20 13:51:53.104,"-0,021","-0,013","0,999","0,061","0,0","0,427","-1,121","1,049","168,717","88,530","-249,067","206,752","19,58",96531,"408,55",,,,,,,,,,,,,,"0,094","0,965","0,007632068572477418","0,025550228983901108","-0,00628864985338673","-2,5766891091307844","-8,468758843433783","-2,283228347099024"
1900-01-01 09:06:48.390,COM12,2024-09-20 13:51:53.204,"-0,028","-0,017","0,999","0,244","-0,061","1,038","-1,093","1,06","168,821","61,061","-261,157","131,430","19,60",96530,"408,64",,,,,,,,,,,,,,"0,108","0,954","-0,060396757195234824","-0,018369805152000873","-0,006346599331189751","-2,588945276927447","-8,552714475402386","-2,303371126726559"
1900-01-01 09:06:48.485,COM12,2024-09-20 13:51:53.304,"-0,022","-0,043","0,997","0,244","0,0","0,61","-1,077","1,06","168,915","27,144","-264,602","16,991","19,57",96530,"408,64",,,,,,,,,,,,,,"0,095","0,9319999999999999","-0,0023061801954933625","-0,27576651099995175","-0,026018464187412604","-2,5997469785433682","-8,629053129618024","-2,32132412914933"
1900-01-01 09:06:48.596,COM12,2024-09-20 13:51:53.404,"-0,023","-0,032","0,998","-0,061","-0,061","-0,183","-1,077","1,06","168,959","-8,125","-264,667","-110,513","19,60",96530,"408,64",,,,,,,,,,,,,,"0,111","0,943","-0,012228411850413262","-0,16769258724297723","-0,01620846418741273","-2,612518580378064","-8,72031496070056","-2,3425004996252947"
1900-01-01 09:06:48.690,COM12,2024-09-20 13:51:53.504,"-0,02","-0,028","0,999","0,427","0,122","-0,061","-1,055","1,066","168,959","-44,902","-258,713","-232,310","19,57",96530,"408,64",,,,,,,,,,,,,,"0,094","0,951","0,017489547587863058","-0,13234591639617205","-0,006449474656767151","-2,623179633478473","-8,79876916310755","-2,3604906297485932"
1900-01-01 09:06:48.782,COM12,2024-09-20 13:51:53.604,"-0,017","-0,013","0,998","0,549","0,122","0,061","-1,049","1,066","168,964","-94,666","-231,777","-353,327","19,60",96529,"408,72",,,,,,,,,,,,,,"0,092","0,968","0,04671085152660398","0,013814530750843157","-0,016278332462608347","-2,633218495014531","-8,875437200977181","-2,378235770951828"
1900-01-01 09:06:48.890,COM12,2024-09-20 13:51:53.704,"-0,019","0,002","0,999","0,122","-0,122","0,122","-1,033","1,077","168,959","-149,344","-165,503","256,178","19,60",96530,"408,64",,,,,,,,,,,,,,"0,108","0,982","0,028427441746171483","0,15789683670643448","-0,0064828803989431805","-2,6446716678328546","-8,963597101946883","-2,3991426399856417"
1900-01-01 09:06:48.983,COM12,2024-09-20 13:51:53.804,"-0,02","0,0","1,0","0,244","0,122","-0,244","-0,983","1,066","168,953","-183,456","-62,257","376,740","19,58",96532,"408,47",,,,,,,,,,,,,,"0,093","0,98","0,015146683799002886","0,13021365497072854","0,003141329492592604","-2,654403118536011","-9,038386354324507","-2,4171186078504223"
1900-01-01 09:06:49.092,COM12,2024-09-20 13:51:53.904,"-0,021","-0,011","1,0","0,183","-0,122","-0,366","-0,939","1,044","168,948","-182,325","36,439","400,179","19,57",96532,"408,47",,,,,,,,,,,,,,"0,109","0,968","0,00021059194718528462","0,015613851012394167","0,002945655004861436","-2,6658062952742054","-9,12585706668924","-2,4381522180207402"
1900-01-01 09:06:49.187,COM12,2024-09-20 13:51:54.004,"-0,016","-0,001","0,999","0,244","-0,183","-1,953","-0,879","1,038","168,788","-156,767","116,402","389,116","19,60",96532,"408,47",,,,,,,,,,,,,,"0,095","0,982","0,046603004413249716","0,10326093451943215","-0,007045954487947981","-2,6753242516926643","-9,201161078724466","-2,4565478533212803"
1900-01-01 09:06:49.296,COM12,2024-09-20 13:51:54.104,"-0,014","0,013","0,998","0,0","-0,305","-2,014","-0,818","1,027","168,646","-120,783","170,326","391,963","19,57",96532,"408,47",,,,,,,,,,,,,,"0,109","0,997","0,06260338740343457","0,23022751345232245","-0,017044527497743545","-2,6855010634744194","-9,284827191024924","-2,4778569303815217"
1900-01-01 09:06:49.388,COM12,2024-09-20 13:51:54.204,"-0,016","0,016","1,0","-0,122","-0,244","-1,221","-0,764","0,961","168,481","-82,654","197,613","123,149","19,60",96532,"408,47",,,,,,,,,,,,,,"0,092","1,0","0,03036436834909087","0,25227826538618964","0,0022518379953098133","-2,693833662065497","-9,353309176884329","-2,4958235138480522"
1900-01-01 09:06:49.497,COM12,2024-09-20 13:51:54.304,"-0,019","0,006","0,999","0,0","-0,061","0,061","-0,665","0,934","168,453","-47,606","203,853","-327,236","19,58",96530,"408,64",,,,,,,,,,,,,,"0,109","0,986","-0,006936704732288829","0,13840506950763964","-0,007845944914484093","-2,7037883949503714","-9,432801052108674","-2,5172032271484057"
1900-01-01 09:06:49.591,COM12,2024-09-20 13:51:54.404,"-0,02","-0,013","0,999","0,061","0,0","0,183","-0,604","0,906","168,453","-17,459","198,666","-336,284","19,55",96529,"408,72",,,,,,,,,,,,,,"0,094","0,966","-0,02353154345989894","-0,05725806209711276","-0,008038558657238681","-2,7125811351837794","-9,501859610685626","-2,535711806772272"
1900-01-01 09:06:49.683,COM12,2024-09-20 13:51:54.504,"-0,015","-0,011","1,0","-0,122","-0,366","-0,122","-0,588","0,884","168,448","8,112","184,379","-281,268","19,58",96529,"408,72",,,,,,,,,,,,,,"0,092","0,974","0,021286638116443934","-0,0395828609109459","0,0016841149459327909","-2,721006625732736","-9,569783867563775","-2,5538123324807707"
1900-01-01 09:06:49.790,COM12,2024-09-20 13:51:54.604,"-0,013","0,01","0,999","-0,122","0,0","-0,061","-0,577","0,862","168,442","30,966","167,531","-212,186","19,60",96529,"408,72",,,,,,,,,,,,,,"0,107","0,996","0,03684697372184831","0,16531892533365067","-0,008202418056438177","-2,7303839765647067","-9,646889995165477","-2,5749579403434613"
1900-01-01 09:06:49.885,COM12,2024-09-20 13:51:54.704,"-0,012","0,013","0,999","0,061","-0,061","-0,122","-0,538","0,818","168,426","47,203","149,565","-153,920","19,62",96529,"408,72",,,,,,,,,,,,,,"0,095","1,0","0,03795780245029605","0,18967270559918753","-0,008377821347062664","-2,7383670927156976","-9,713636910419517","-2,5938076880031335"
1900-01-01 09:06:49.994,COM12,2024-09-20 13:51:54.804,"-0,018","0,013","0,999","-0,061","-0,122","-0,061","-0,472","0,807","168,431","58,825","134,940","-112,905","19,63",96529,"408,72",,,,,,,,,,,,,,"0,109","0,994","-0,025017266676106736","0,17899336376401492","-0,008504115939057755","-2,747823898234319","-9,788093593029798","-2,615536330614124"
1900-01-01 09:06:50.087,COM12,2024-09-20 13:51:54.904,"-0,02","-0,005","0,999","-0,122","-0,244","-0,183","-0,417","0,786","168,431","66,976","124,761","-85,657","19,63",96529,"408,72",,,,,,,,,,,,,,"0,093","0,974","-0,05004681749043641","-0,006091181661866528","-0,00862714515921148","-2,7563254037389013","-9,851673536969681","-2,6341500638827178"
1900-01-01 09:06:50.194,COM12,2024-09-20 13:51:55.004,"-0,019","-0,02","0,999","-0,122","-0,183","-0,061","-0,401","0,769","168,426","74,451","115,947","-61,451","19,60",96529,"408,72",,,,,,,,,,,,,,"0,107","0,96","-0,04363358975189796","-0,15535377442108872","-0,008686194202322639","-2,766606266740125","-9,926603300629452","-2,6556653127625003"
1900-01-01 09:06:50.288,COM12,2024-09-20 13:51:55.104,"-0,017","-0,006","1,0","-0,061","-0,244","-0,061","-0,423","0,764","168,42","82,667","104,624","-34,047","19,62",96529,"408,72",,,,,,,,,,,,,,"0,094","0,977","-0,02409212347924855","-0,01416682129434075","0,0011394370534194564","-2,7758509309311785","-9,9925546261766","-2,6745564913761313"
1900-01-01 09:06:50.382,COM12,2024-09-20 13:51:55.204,"-0,012","0,0","1,0","0,0","-0,122","0,0","-0,434","0,758","168,42","91,819","89,778","-4,563","19,58",96529,"408,72",,,,,,,,,,,,,,"0,094","0,988","0,02432947219525715","0,046744406138316555","0,0011398772363033771","-2,784880619905915","-10,058092918151111","-2,6934375980345022"
1900-01-01 09:06:50.492,COM12,2024-09-20 13:51:55.304,"-0,012","0,023","1,0","0,0","0,0","0,122","-0,434","0,753","168,415","99,996","74,074","24,739","19,63",96529,"408,72",,,,,,,,,,,,,,"0,11","1,011","0,023495004103477338","0,272533909968226","0,001128589595754903","-2,7951629876671245","-10,131489003768113","-2,7155188541474238"
1900-01-01 09:06:50.585,COM12,2024-09-20 13:51:55.404,"-0,013","0,02","0,998","0,061","0,061","0,122","-0,412","0,742","168,415","106,912","59,449","49,556","19,62",96529,"408,72",,,,,,,,,,,,,,"0,093","1,005","0,011084123063754253","0,23979208685558195","-0,018543786779607885","-2,8037603956484958","-10,191468096212365","-2,734347937709296"
1900-01-01 09:06:50.695,COM12,2024-09-20 13:51:55.504,"-0,017","-0,001","1,0","-0,244","0,244","0,0","-0,313","0,703","168,151","109,473","53,053","59,618","19,57",96529,"408,72",,,,,,,,,,,,,,"0,11","0,982","-0,03797010900477721","0,017924675325027187","0,0008847811913117454","-2,814388811149721","-10,262194220209402","-2,7566081909085582"
1900-01-01 09:06:50.789,COM12,2024-09-20 13:51:55.604,"-0,015","-0,006","0,999","-0,183","-0,122","-0,061","-0,313","0,709","168,151","109,707","52,312","60,853","19,58",96529,"408,72",,,,,,,,,,,,,,"0,094","0,978","-0,017344789112593684","-0,03133624438742123","-0,008912560892278876","-2,823624533861912","-10,322909795044096","-2,775709340485063"
1900-01-01 09:06:50.881,COM12,2024-09-20 13:51:55.704,"-0,016","-0,004","1,0","0,0","0,0","0,0","-0,313","0,698","168,146","109,733","52,234","61,022","19,58",96529,"408,72",,,,,,,,,,,,,,"0,092","0,98","-0,028995441410546358","-0,011340724948925063","0,0008743150983825387","-2,832909169251645","-10,382429537033593","-2,7943966824207767"
1900-01-01 09:06:50.991,COM12,2024-09-20 13:51:55.804,"-0,017","-0,004","1,0","-0,061","-0,122","0,0","-0,319","0,703","168,146","109,759","52,208","61,061","19,60",96529,"408,72",,,,,,,,,,,,,,"0,11","0,979","-0,03775673381964695","-0,010511172895038917","0,000890446547014534","-2,844467220218587","-10,45372163112611","-2,81672946902765"
1900-01-01 09:06:51.084,COM12,2024-09-20 13:51:55.904,"-0,016","-0,004","0,998","-0,061","0,0","0,0","-0,33","0,698","168,146","109,759","52,208","61,074","19,66",96529,"408,72",,,,,,,,,,,,,,"0,093","0,978","-0,028397736814373714","-0,008492115978093677","-0,01872935366268358","-2,8544846389708907","-10,514069304442694","-2,8357728151569264"
1900-01-01 09:06:51.193,COM12,2024-09-20 13:51:56.004,"-0,017","-0,004","1,0","-0,061","-0,183","0,0","-0,341","0,698","168,146","109,759","52,208","61,061","19,62",96529,"408,72",,,,,,,,,,,,,,"0,109","0,979","-0,03782099280925236","-0,006648899835427387","0,0009016737655951346","-2,866674835820878","-10,58487836874753","-2,85808172310308"
1900-01-01 09:06:51.282,COM12,2024-09-20 13:51:56.104,"-0,017","-0,003","1,0","0,0","0,0","0,0","-0,352","0,692","168,146","109,759","52,208","61,087","19,60",96529,"408,72",,,,,,,,,,,,,,"0,089","0,98","-0,038439553427842665","0,005215322210121411","0,0009006020872863729","-2,876932779006597","-10,642653633621867","-2,8762901197753012"
1900-01-01 09:06:51.382,COM12,2024-09-20 13:51:56.204,"-0,016","-0,004","0,999","0,0","-0,061","0,0","-0,357","0,692","168,146","109,785","52,208","61,087","19,60",96529,"408,72",,,,,,,,,,,,,,"0,1","0,979","-0,028453763890905648","-0,0037568533459343897","-0,008904101576586498","-2,888743095505865","-10,707607230104019","-2,896838033456484"
1900-01-01 09:06:51.488,COM12,2024-09-20 13:51:56.304,"-0,015","-0,004","1,0","-0,061","-0,061","0,0","-0,363","0,687","168,146","109,772","52,195","61,113","19,62",96529,"408,72",,,,,,,,,,,,,,"0,106","0,981","-0,019270567599060262","-0,0025756251236661865","0,0009020509333410587","-2,9014785550926314","-10,776486982098989","-2,918608686514251"
1900-01-01 09:06:51.582,COM12,2024-09-20 13:51:56.404,"-0,017","-0,004","0,999","0,0","-0,061","0,0","-0,374","0,692","168,146","109,785","52,195","61,113","19,60",96529,"408,72",,,,,,,,,,,,,,"0,094","0,978","-0,037666086793490094","-0,0009082522959471193","-0,00888553527409286","-2,913105082080407","-10,837577051638231","-2,9379932499287453"
1900-01-01 09:06:51.691,COM12,2024-09-20 13:51:56.504,"-0,016","-0,004","0,999","-0,061","0,0","0,0","-0,379","0,692","168,146","109,798","52,195","61,113","19,60",96529,"408,72",,,,,,,,,,,,,,"0,109","0,979","-0,027680301572542754","-7,042908869456938e-05","-0,00887991025597401","-2,926915775590918","-10,908416373297483","-2,9605765969529205"
1900-01-01 09:06:51.783,COM12,2024-09-20 13:51:56.604,"-0,016","-0,004","0,999","-0,061","0,0","0,0","-0,39","0,692","168,146","109,772","52,221","61,087","19,60",96529,"408,72",,,,,,,,,,,,,,"0,092","0,979","-0,02729357755385803","0,0017727809082848933","-0,008867272270979498","-2,9388035205686456","-10,968192355568418","-2,9797128231805057"
1900-01-01 09:06:51.891,COM12,2024-09-20 13:51:56.704,"-0,017","-0,004","0,999","-0,122","-0,122","0,0","-0,396","0,692","168,146","109,772","52,234","61,048","19,63",96529,"408,72",,,,,,,,,,,,,,"0,108","0,978","-0,03689263919355093","0,0027781675465496716","-0,0088602264360933","-2,9531890151990967","-11,03833175629673","-3,0022804344331693"
1900-01-01 09:06:51.984,COM12,2024-09-20 13:51:56.804,"-0,016","-0,004","0,999","-0,061","-0,122","0,0","-0,401","0,692","168,146","109,785","52,247","61,035","19,60",96529,"408,72",,,,,,,,,,,,,,"0,093","0,979","-0,026906858314510063","0,003615989393586254","-0,008854272736810387","-2,96580924188177","-11,09869829889829","-3,0217902358389748"
1900-01-01 09:06:52.093,COM12,2024-09-20 13:51:56.904,"-0,016","-0,004","0,999","-0,122","-0,061","0,0","-0,406","0,692","168,146","109,772","52,234","61,035","19,60",96529,"408,72",,,,,,,,,,,,,,"0,109","0,979","-0,026731078425880545","0,004453810914255792","-0,008848244337384514","-2,980918282302089","-11,16939756751028","-3,0447616882087947"
1900-01-01 09:06:52.185,COM12,2024-09-20 13:51:57.004,"-0,016","-0,004","0,999","-0,061","0,0","0,0","-0,412","0,698","168,146","109,772","52,234","61,048","19,62",96529,"408,72",,,,,,,,,,,,,,"0,092","0,979","-0,025514851016849194","0,005248190668355676","-0,008828451083667588","-2,993886824576044","-11,229025924001556","-3,0642251610079727"
1900-01-01 09:06:52.294,COM12,2024-09-20 13:51:57.104,"-0,016","-0,004","0,999","0,0","0,0","0,0","-0,412","0,698","168,146","109,785","52,234","61,074","19,62",96529,"408,72",,,,,,,,,,,,,,"0,109","0,979","-0,025514851016849194","0,005248190668355676","-0,008828451083667588","-3,0095548698672916","-11,299610210004193","-3,0873900359125845"
1900-01-01 09:06:52.385,COM12,2024-09-20 13:51:57.204,"-0,016","-0,004","0,999","0,0","0,0","0,0","-0,412","0,698","168,146","109,772","52,234","61,061","19,60",96529,"408,72",,,,,,,,,,,,,,"0,091","0,979","-0,025514851016849194","0,005248190668355676","-0,008828451083667588","-3,022846820013732","-11,358494915115617","-3,1068026270345377"
1900-01-01 09:06:52.492,COM12,2024-09-20 13:51:57.304,"-0,016","-0,004","0,999","0,0","0,0","0,0","-0,412","0,703","168,146","109,772","52,247","61,061","19,63",96529,"408,72",,,,,,,,,,,,,,"0,107","0,979","-0,024677107952855992","0,005072352848134176","-0,008817985105155302","-3,0387583445487185","-11,42767490160415","-3,1297293781025886"
1900-01-01 09:06:52.584,COM12,2024-09-20 13:51:57.404,"-0,016","-0,005","0,998","0,0","0,0","0,0","-0,412","0,709","168,146","109,772","52,234","61,048","19,63",96529,"408,72",,,,,,,,,,,,,,"0,092","0,977","-0,02367181746072014","-0,004948652287478601","-0,018615327327120568","-3,0526396397950593","-11,487198644538651","-3,1495996587775776"
1900-01-01 09:06:52.693,COM12,2024-09-20 13:51:57.504,"-0,016","-0,004","0,999","0,0","0,0","0,0","-0,412","0,709","168,146","109,772","52,247","61,035","19,60",96529,"408,72",,,,,,,,,,,,,,"0,109","0,979","-0,02367181746072014","0,004861347712521398","-0,008805327327120693","-3,069367201852344","-11,557663582299748","-3,17324623784518"
1900-01-01 09:06:52.787,COM12,2024-09-20 13:51:57.604,"-0,016","-0,004","0,999","0,0","0,0","0,0","-0,412","0,714","168,146","109,772","52,247","61,035","19,63",96529,"408,72",,,,,,,,,,,,,,"0,094","0,979","-0,02283407637863924","0,004685510308292763","-0,008794697009005148","-3,0839945677272325","-11,618390109108123","-3,1937164104701035"
