Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3(),Delta_t,Position X,Position Y,Position Z
1900-01-01 05:11:28.816,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,956","1,104","0,456","69,836","45,552","99,008","18,39",96787,"386,73",,,,,,,,,,,,,,"0,097","-0,11005171116949888","0,07652596709382964","0,04540422246522063"
1900-01-01 05:11:28.916,COM12,,"-0,021","0,016","1,006","0,0","0,0","0,0","0,95","1,104","0,456","69,849","45,539","99,008","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,11218739376734019","0,07810498623016043","0,04628521795077197"
1900-01-01 05:11:29.018,COM12,,"-0,025","0,019","1,009","0,0","0,0","0,0","0,939","1,104","0,456","69,823","45,617","98,956","18,39",96787,"386,73",,,,,,,,,,,,,,"0,102","-0,11434756723791913","0,07970230284060635","0,04717581753860075"
1900-01-01 05:11:29.117,COM12,,"-0,019","0,038","1,007","-0,061","0,0","0,061","0,945","1,104","0,472","69,160","47,814","97,409","18,37",96787,"386,73",,,,,,,,,,,,,,"0,099","-0,11652653760143254","0,081336625535496","0,04807425573754074"
1900-01-01 05:11:29.217,COM12,,"-0,023","0,073","1,01","-0,305","-0,061","0,305","0,994","1,099","0,478","65,403","59,735","88,816","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,11872845000894572","0,0830421913563892","0,048984175506598004"
1900-01-01 05:11:29.317,COM12,,"-0,022","0,057","1,008","0,122","0,0","-0,122","1,088","1,099","0,489","55,575","89,427","64,077","18,39",96786,"386,82",,,,,,,,,,,,,,"0,1","-0,12095224467380544","0,08480333034652436","0,04990341591891749"
1900-01-01 05:11:29.418,COM12,,"-0,021","0,055","1,007","0,122","0,0","0,122","1,241","1,099","0,489","35,464","134,706","12,324","18,42",96787,"386,73",,,,,,,,,,,,,,"0,101","-0,12319694081832462","0,0866180865245266","0,050831083918571045"
1900-01-01 05:11:29.517,COM12,,"-0,027","-0,021","1,009","0,0","0,0","0,122","1,395","1,104","0,5","2,756","179,868","-76,700","18,42",96788,"386,65",,,,,,,,,,,,,,"0,099","-0,12546777604906204","0,08841180396208365","0,05176758555751739"
1900-01-01 05:11:29.617,COM12,,"-0,028","-0,001","1,012","-0,366","-0,122","-0,427","1,401","1,104","0,483","-39,741","223,457","-194,311","18,39",96788,"386,65",,,,,,,,,,,,,,"0,1","-0,12776583623559767","0,09020402331663474","0,052716358744780575"
1900-01-01 05:11:29.717,COM12,,"-0,023","0,012","1,009","-0,427","-0,244","1,404","1,351","1,093","0,549","-87,061","263,757","-309,738","18,42",96786,"386,82",,,,,,,,,,,,,,"0,1","-0,13008639139587552","0,09200758821606378","0,05367466476802049"
1900-01-01 05:11:29.817,COM12,,"-0,027","0,074","1,006","0,244","0,0","0,0","1,313","1,093","0,615","-134,056","285,311","-393,146","18,40",96782,"387,16",,,,,,,,,,,,,,"0,1","-0,13243406078191455","0,09388330630621115","0,0546410225507908"
1900-01-01 05:11:29.918,COM12,,"-0,017","0,02","1,009","-0,549","-0,366","0,0","1,313","1,088","0,604","-175,487","266,253","304,226","18,40",96780,"387,33",,,,,,,,,,,,,,"0,101","-0,13479843174571615","0,09577826194334418","0,055616971582500375"
1900-01-01 05:11:30.018,COM12,,"-0,022","0,025","1,004","0,0","0,0","-0,305","1,324","1,077","0,599","-198,302","196,378","375,856","18,42",96781,"387,25",,,,,,,,,,,,,,"0,1","-0,13718455071088398","0,09769741932616105","0,05659781510779251"
1900-01-01 05:11:30.116,COM12,,"-0,021","0,023","1,008","-0,61","-0,183","-0,122","1,263","1,06","0,582","-176,631","41,184","391,417","18,40",96786,"386,82",,,,,,,,,,,,,,"0,098","-0,13959133912146982","0,09963875243512288","0,05758738173288095"
1900-01-01 05:11:30.217,COM12,,"-0,023","-0,011","1,008","-0,427","-0,122","0,0","1,203","1,055","0,577","-104,910","-153,725","-200,772","18,35",96787,"386,73",,,,,,,,,,,,,,"0,101","-0,14202043497002148","0,10156890694442874","0,05858498221601717"
1900-01-01 05:11:30.317,COM12,,"-0,018","0,043","1,008","-0,427","-0,061","0,0","1,06","1,033","0,566","-29,887","-250,939","-242,593","18,42",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,14446744475981738","0,10354091713254718","0,05959152665897202"
1900-01-01 05:11:30.416,COM12,,"-0,022","-0,023","1,007","-0,488","-0,061","0,061","0,95","1,027","0,566","27,599","-274,898","-103,402","18,39",96786,"386,82",,,,,,,,,,,,,,"0,099","-0,14693569169582887","0,10549004266242935","0,06060494885010684"
1900-01-01 05:11:30.516,COM12,,"-0,016","-0,028","1,01","-0,427","-0,122","0,0","0,857","1,016","0,571","76,700","-291,590","57,447","18,40",96786,"386,82",,,,,,,,,,,,,,"0,1","-0,14941918958171166","0,10741140317295374","0,06162804594527656"
1900-01-01 05:11:30.616,COM12,,"-0,021","-0,029","1,006","-0,244","0,0","-0,122","0,775","1,016","0,571","114,855","-284,388","181,415","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,15192290239442446","0,10930403479075773","0,06265700812819652"
1900-01-01 05:11:30.716,COM12,,"-0,023","0,021","1,005","-0,366","0,0","-0,061","0,709","1,005","0,566","141,167","-256,373","259,909","18,42",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,1544492860331189","0,11121698217621362","0,06369152480740559"
1900-01-01 05:11:30.816,COM12,,"-0,021","-0,081","1,01","-0,305","0,0","0,061","0,604","0,989","0,544","167,102","-239,603","321,685","18,42",96788,"386,65",,,,,,,,,,,,,,"0,1","-0,1569953564456314","0,11305017905414239","0,0647353675419332"
1900-01-01 05:11:30.916,COM12,,"-0,021","0,024","1,01","0,0","0,061","0,183","0,39","0,989","0,555","186,706","-236,249","357,370","18,40",96786,"386,82",,,,,,,,,,,,,,"0,1","-0,1595620791488122","0,11490665365779396","0,06578953440413951"
1900-01-01 05:11:31.016,COM12,,"-0,015","0,018","1,008","-0,305","-0,061","-0,061","0,236","0,978","0,555","198,172","-232,739","376,571","18,40",96786,"386,82",,,,,,,,,,,,,,"0,1","-0,1621435495589645","0,11678061175367221","0,06685187194144904"
1900-01-01 05:11:31.115,COM12,,"-0,021","0,002","1,008","-0,061","0,0","0,977","0,137","0,978","0,615","203,619","-230,269","385,138","18,39",96786,"386,82",,,,,,,,,,,,,,"0,099","-0,1647455036137356","0,11865629331527253","0,06792241263169115"
1900-01-01 05:11:31.217,COM12,,"-0,019","0,008","1,008","0,0","0,0","0,0","0,082","0,972","0,637","204,399","-230,009","386,347","18,40",96787,"386,73",,,,,,,,,,,,,,"0,102","-0,1673660466460567","0,12053960544529985","0,06900112760282683"
1900-01-01 05:11:31.317,COM12,,"-0,02","0,01","1,008","-0,061","-0,183","-0,061","0,066","0,95","0,626","204,477","-230,087","386,438","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,17000618259307645","0,12243250503755977","0,07008802608577278"
1900-01-01 05:11:31.417,COM12,,"-0,02","0,009","1,008","0,0","0,0","0,0","0,066","0,945","0,626","204,464","-230,191","386,386","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,17266590146950891","0,12433401114324939","0,07118310525005962"
1900-01-01 05:11:31.517,COM12,,"-0,02","0,009","1,008","-0,061","0,0","0,0","0,077","0,945","0,626","204,464","-230,243","386,360","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,17534520323094635","0,1262441222539419","0,07228636678862183"
1900-01-01 05:11:31.617,COM12,,"-0,02","0,009","1,008","0,0","0,0","0,0","0,088","0,945","0,626","204,451","-230,256","386,347","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,17804408783298226","0,12816283686088548","0,07339781239410417"
1900-01-01 05:11:31.717,COM12,,"-0,02","0,009","1,008","-0,061","0,0","0,0","0,099","0,945","0,626","204,464","-230,269","386,360","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,18076255523121132","0,13009015345500324","0,07451744375886175"
1900-01-01 05:11:31.816,COM12,,"-0,02","0,008","1,008","0,0","0,0","0,0","0,11","0,95","0,626","204,451","-230,269","386,347","18,40",96787,"386,73",,,,,,,,,,,,,,"0,099","-0,18350059397999374","0,13202508959471856","0,07564526239241941"
1900-01-01 05:11:31.917,COM12,,"-0,02","0,009","1,008","-0,061","0,0","0,0","0,121","0,95","0,626","204,464","-230,282","386,347","18,42",96787,"386,73",,,,,,,,,,,,,,"0,101","-0,18625821472149334","0,13396862471028814","0,07678127186967489"
1900-01-01 05:11:32.017,COM12,,"-0,02","0,009","1,009","0,0","0,0","0,0","0,132","0,95","0,626","204,464","-230,308","386,334","18,42",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,18903540112263179","0,13592075520943903","0,07792645474466442"
1900-01-01 05:11:32.117,COM12,,"-0,019","0,009","1,008","-0,061","0,0","0,0","0,143","0,95","0,626","204,451","-230,295","386,334","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,19183118862077753","0,13788149238050465","0,07907981558117727"
1900-01-01 05:11:32.217,COM12,,"-0,02","0,009","1,007","0,0","0,0","0,0","0,154","0,95","0,626","204,451","-230,308","386,334","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,19464657427062557","0,13985082645517682","0,08024039147335402"
1900-01-01 05:11:32.317,COM12,,"-0,02","0,009","1,009","-0,061","0,0","0,0","0,165","0,956","0,626","204,451","-230,321","386,334","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,19748152447910722","0,14182875082685428","0,08141014787340524"
1900-01-01 05:11:32.417,COM12,,"-0,02","0,009","1,008","0,0","0,0","0,0","0,176","0,956","0,626","204,438","-230,334","386,321","18,42",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,20033605559888856","0,14381526663027103","0,08258810561227047"
1900-01-01 05:11:32.517,COM12,,"-0,02","0,009","1,008","0,0","0,0","0,0","0,187","0,956","0,626","204,438","-230,360","386,308","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,2032101675852498","0,14581037235375563","0,08377426637997934"
1900-01-01 05:11:32.617,COM12,,"-0,011","0,007","1,007","0,0","0,0","0,0","0,198","0,956","0,626","204,451","-230,360","386,295","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,20609502823019363","0,14781220427215244","0,08496749692135343"
1900-01-01 05:11:32.717,COM12,,"-0,015","-0,182","1,008","0,122","0,183","-0,427","0,159","0,956","0,615","203,372","-231,400","384,397","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,20899256169375385","0,14963532677990107","0,08616832445602055"
1900-01-01 05:11:32.816,COM12,,"-0,016","-0,044","1,009","-0,061","-0,122","0,0","0,022","0,939","0,599","193,986","-237,458","368,160","18,42",96787,"386,73",,,,,,,,,,,,,,"0,099","-0,21190519249633327","0,15141512170038116","0,08737822045742834"
1900-01-01 05:11:32.916,COM12,,"-0,029","-0,06","1,01","0,122","0,061","0,183","-0,148","0,934","0,599","175,149","-242,671","334,308","18,39",96789,"386,56",,,,,,,,,,,,,,"0,1","-0,2148454895112163","0,15313578969435432","0,08859854088014468"
1900-01-01 05:11:33.016,COM12,,"-0,021","-0,038","1,011","0,183","0,793","0,916","-0,308","0,934","0,615","149,396","-261,781","273,390","18,39",96788,"386,65",,,,,,,,,,,,,,"0,1","-0,2178058049508091","0,15481902120919416","0,08983018688753645"
1900-01-01 05:11:33.115,COM12,,"-0,021","-0,024","1,01","0,732","0,0","0,0","-0,368","0,956","0,621","116,857","-294,268","174,720","18,42",96790,"386,48",,,,,,,,,,,,,,"0,099","-0,22078629663905366","0,15647855214904946","0,09107213624257561"
1900-01-01 05:11:33.215,COM12,,"-0,019","0,044","1,01","0,61","0,0","-0,122","-0,374","0,967","0,61","60,463","-293,384","-18,577","18,42",96790,"386,48",,,,,,,,,,,,,,"0,1","-0,22378572303457528","0,1581811110577907","0,09232392684097533"
1900-01-01 05:11:33.315,COM12,,"-0,021","-0,08","1,011","0,732","0,183","0,0","-0,308","0,972","0,648","-10,998","-275,639","-234,078","18,42",96788,"386,65",,,,,,,,,,,,,,"0,1","-0,2268046690502426","0,15980502332163665","0,09358727801713221"
1900-01-01 05:11:33.415,COM12,,"-0,022","0,027","1,007","0,793","0,0","0,488","-0,297","0,978","0,692","-117,507","-127,257","78,676","18,40",96788,"386,65",,,,,,,,,,,,,,"0,1","-0,229845397811457","0,1614551966621764","0,0948577261947202"
1900-01-01 05:11:33.515,COM12,,"-0,022","0,014","1,006","0,61","0,183","0,244","-0,258","0,989","0,703","-189,150","125,307","348,660","18,39",96790,"386,48",,,,,,,,,,,,,,"0,1","-0,2329077720451429","0,16311886580757168","0,09613437011671754"
1900-01-01 05:11:33.615,COM12,,"-0,026","0,066","1,006","0,61","0,183","-0,122","-0,132","1,005","0,703","-174,902","256,945","242,008","18,43",96791,"386,39",,,,,,,,,,,,,,"0,1","-0,2359963403773617","0,16484697780746355","0,09741719734320224"
1900-01-01 05:11:33.717,COM12,,"-0,028","0,107","1,006","0,366","-0,061","0,0","0,11","1,016","0,692","-122,538","282,542","-287,040","18,42",96789,"386,56",,,,,,,,,,,,,,"0,102","-0,23911353004258543","0,16667970727295278","0,09870659817585134"
1900-01-01 05:11:33.815,COM12,,"-0,022","0,055","1,005","0,122","0,0","-0,488","0,363","1,027","0,681","-70,629","255,125","-253,890","18,42",96788,"386,65",,,,,,,,,,,,,,"0,098","-0,24225284357833976","0,16856610041910752","0,10000163172579973"
1900-01-01 05:11:33.916,COM12,,"-0,022","-0,029","1,008","0,061","-0,122","0,061","0,533","1,038","0,665","-31,278","220,532","-162,448","18,42",96787,"386,73",,,,,,,,,,,,,,"0,101","-0,2454132657408374","0,17042372586231125","0,10130463801511001"
1900-01-01 05:11:34.017,COM12,,"-0,028","0,036","1,007","0,122","0,061","0,0","0,566","1,038","0,659","3,406","182,221","-67,717","18,39",96788,"386,65",,,,,,,,,,,,,,"0,101","-0,2486014242605677","0,17231628104898242","0,1026153562482585"
1900-01-01 05:11:34.115,COM12,,"-0,028","0,084","1,004","0,061","-0,183","-0,122","0,676","1,038","0,648","32,877","141,037","9,698","18,39",96788,"386,65",,,,,,,,,,,,,,"0,098","-0,25181788718847575","0,17429087334247542","0,10393146721707687"
1900-01-01 05:11:34.215,COM12,,"-0,022","0,067","1,009","0,0","0,0","-3,174","0,846","1,049","0,5","51,298","100,568","55,432","18,42",96788,"386,65",,,,,,,,,,,,,,"0,1","-0,2550563206676741","0,17633086587492344","0,1052577701491326"
1900-01-01 05:11:34.315,COM12,,"-0,019","0,01","1,007","0,061","0,0","-0,244","0,983","1,06","0,291","59,566","77,584","76,089","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,2583133088063845","0,17838045504189554","0,10659145097561722"
1900-01-01 05:11:34.416,COM12,,"-0,025","0,026","1,007","0,183","0,0","-0,549","1,022","1,06","0,242","65,429","58,942","90,818","18,42",96787,"386,73",,,,,,,,,,,,,,"0,101","-0,2615947892940505","0,18045532044688595","0,10793290508868311"
1900-01-01 05:11:34.515,COM12,,"-0,013","0,016","1,007","0,122","0,0","-2,563","1,071","1,077","0,077","69,342","46,436","98,891","18,42",96787,"386,73",,,,,,,,,,,,,,"0,099","-0,2648889068704832","0,1825457337870546","0,1092817568238802"
1900-01-01 05:11:34.615,COM12,,"-0,021","0,021","1,013","-0,366","-0,061","-0,916","1,099","1,077","-0,132","69,771","44,772","100,087","18,42",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,2682033277752206","0,1846565465647717","0,11064413923601753"
1900-01-01 05:11:34.715,COM12,,"-0,021","0,014","1,006","0,0","0,0","0,0","1,06","1,06","-0,137","69,706","44,837","100,087","18,43",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,2715381999533855","0,18678103104462604","0,11201304076840707"
1900-01-01 05:11:34.815,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","1,049","1,06","-0,137","69,628","45,032","99,983","18,42",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,2748934792141768","0,18892209489511702","0,11339047401117465"
1900-01-01 05:11:34.915,COM12,,"-0,022","0,017","1,008","0,0","0,0","0,0","1,038","1,06","-0,137","69,602","45,110","99,944","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,2782701464418843","0,19107974202641376","0,11477645393902514"
1900-01-01 05:11:35.015,COM12,,"-0,022","0,016","1,008","0,061","0,0","0,0","1,027","1,06","-0,137","69,589","45,149","99,905","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,28166820436205275","0,1932529931639792","0,11617095979840282"
1900-01-01 05:11:35.115,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","1,016","1,06","-0,137","69,589","45,175","99,892","18,42",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,2850866695297832","0,1954428283650611","0,11757398784753591"
1900-01-01 05:11:35.215,COM12,,"-0,021","0,017","1,008","0,061","0,0","0,0","1,005","1,06","-0,137","69,576","45,188","99,892","18,42",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,28852554200006814","0,1976492491927339","0,11898553491228321"
1900-01-01 05:11:35.315,COM12,,"-0,022","0,017","1,008","0,0","0,0","0,0","0,994","1,06","-0,137","69,576","45,201","99,879","18,42",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,29198580265722557","0,19987225955472906","0,12040561596614908"
1900-01-01 05:11:35.416,COM12,,"-0,021","0,016","1,008","0,0","0,0","0,0","0,983","1,066","-0,137","69,576","45,188","99,892","18,39",96787,"386,73",,,,,,,,,,,,,,"0,101","-0,2954664724938152","0,20211087781343062","0,12183419500073431"
1900-01-01 05:11:35.514,COM12,,"-0,022","0,017","1,007","0,061","0,0","0,0","0,978","1,066","-0,137","69,576","45,188","99,905","18,40",96787,"386,73",,,,,,,,,,,,,,"0,098","-0,29896854791189054","0,20436610466368144","0,12327032496307763"
1900-01-01 05:11:35.616,COM12,,"-0,021","0,017","1,009","0,0","0,0","0,0","0,972","1,066","-0,137","69,576","45,201","99,892","18,42",96787,"386,73",,,,,,,,,,,,,,"0,102","-0,3024910116981306","0,20663790513889826","0,12471594724705828"
1900-01-01 05:11:35.716,COM12,,"-0,022","0,017","1,008","0,0","0,0","0,0","0,961","1,066","-0,137","69,576","45,201","99,892","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,30603486294348914","0,20892629983003985","0,1261700962389205"
1900-01-01 05:11:35.816,COM12,,"-0,022","0,017","1,008","0,0","0,0","0,0","0,956","1,066","-0,137","69,576","45,201","99,905","18,42",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,30960010167312896","0,21123128944628505","0,1276327704952316"
1900-01-01 05:11:35.916,COM12,,"-0,022","0,017","1,008","0,0","0,0","0,0","0,945","1,071","-0,137","69,576","45,214","99,892","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,3131867271986414","0,21355287554560537","0,1291039687100621"
1900-01-01 05:11:36.016,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,939","1,071","-0,137","69,576","45,201","99,892","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,3167937587245626","0,2158910566332587","0,13058367081479924"
1900-01-01 05:11:36.115,COM12,,"-0,021","0,017","1,007","0,0","0,0","0,0","0,934","1,071","-0,137","69,563","45,201","99,892","18,40",96787,"386,73",,,,,,,,,,,,,,"0,099","-0,32042121457171463","0,21824584945260286","0,1320708946674378"
