Time	Device name	Chip Time()	Acceleration X(g)	Acceleration Y(g)	Acceleration Z(g)	Angular velocity X(°/s)	Angular velocity Y(°/s)	Angular velocity Z(°/s)	Angle X(°)	Angle Y(°)	Angle Z(°)	Magnetic field X(ʯt)	Magnetic field Y(ʯt)	Magnetic field Z(ʯt)	Temperature(℃)	Pressure(Pa)	Height(m)	Longitude()	Latitude()	GPS ground speed(km)	Angle of course(°)	GPS height(m)	Number of satellites()	Position location()	Horizontal position()	Vertical position()	Quaternions 0()	Quaternions 1()	Quaternions 2()	Quaternions 3()
 09:07:38.367	COM12	2024-09-20 13:52:43.204	0,042	-0,176	0,857	-1,404	-5,432	-41,687	-4,092	-9,014	99,866	2,171	13,754	-51,467	19,98	96527	408,89														
 09:07:38.477	COM12	2024-09-20 13:52:43.304	0,045	-0,224	0,958	-28,442	-15,625	-27,161	-6,229	-10,421	94,807	-1,651	15,899	-49,881	20,01	96528	408,81														
 09:07:38.571	COM12	2024-09-20 13:52:43.404	0,051	-0,179	1,027	-4,578	2,441	10,620	-7,899	-10,140	89,791	-2,717	18,837	-46,449	19,98	96527	408,89														
 09:07:38.665	COM12	2024-09-20 13:52:43.504	0,077	-0,125	1,066	-5,981	12,573	24,109	-8,849	-8,355	87,155	0,429	21,333	-42,874	19,98	96527	408,89														
 09:07:38.772	COM12	2024-09-20 13:52:43.604	0,090	-0,107	1,066	6,531	13,000	35,583	-8,630	-6,636	86,369	7,007	23,153	-39,130	20,00	96527	408,89														
 09:07:38.864	COM12	2024-09-20 13:52:43.704	0,121	-0,094	0,976	22,400	12,268	36,011	-6,801	-5,131	86,858	16,874	23,699	-33,696	19,98	96527	408,89														
 09:07:38.973	COM12	2024-09-20 13:52:43.804	0,105	-0,080	0,985	19,226	7,507	22,766	-4,988	-4,131	87,281	28,093	25,623	-24,154	20,01	96527	408,89														
 09:07:39.066	COM12	2024-09-20 13:52:43.904	0,030	-0,103	0,999	12,024	7,568	12,390	-3,840	-3,604	86,732	38,272	34,424	-12,363	19,98	96527	408,89														
 09:07:39.175	COM12	2024-09-20 13:52:44.004	0,039	-0,075	1,016	9,094	10,559	1,099	-3,406	-2,324	84,749	46,657	49,322	-1,235	19,96	96527	408,89														
 09:07:39.268	COM12	2024-09-20 13:52:44.104	0,104	-0,053	1,050	11,108	0,488	3,052	-2,747	-1,846	82,502	54,080	66,456	10,283	19,95	96527	408,89														
 09:07:39.376	COM12	2024-09-20 13:52:44.204	0,023	-0,054	0,974	-0,732	0,061	3,967	-1,895	-1,609	80,947	58,604	80,886	20,683	19,98	96527	408,89														
 09:07:39.468	COM12	2024-09-20 13:52:44.304	0,027	-0,004	1,072	8,667	14,465	-5,493	-2,043	-1,642	78,459	69,953	86,541	31,057	20,00	96528	408,81														
 09:07:39.563	COM12	2024-09-20 13:52:44.404	0,022	-0,007	0,985	5,737	-5,249	3,357	-1,214	-1,401	76,415	76,778	87,945	35,893	20,01	96528	408,81														
 09:07:39.672	COM12	2024-09-20 13:52:44.504	-0,013	0,006	1,004	-0,061	14,709	-4,456	-1,071	-0,461	74,169	79,495	86,619	39,455	19,98	96528	408,81														
 09:07:39.764	COM12	2024-09-20 13:52:44.604	-0,010	-0,010	1,005	0,061	2,930	6,287	-1,066	0,406	72,334	81,510	85,553	43,082	20,01	96528	408,81														
 09:07:39.871	COM12	2024-09-20 13:52:44.704	-0,021	-0,013	1,000	0,000	0,610	7,385	-1,055	0,489	71,076	82,901	84,851	44,889	20,01	96528	408,81														
 09:07:39.964	COM12	2024-09-20 13:52:44.804	-0,014	-0,025	1,000	0,000	-0,366	15,625	-1,038	0,483	70,664	84,929	83,278	45,448	20,01	96528	408,81														
 09:07:40.074	COM12	2024-09-20 13:52:44.904	-0,016	0,009	0,999	0,000	-0,122	27,771	-1,033	0,511	71,186	88,504	79,287	44,902	20,01	96527	408,89														
 09:07:40.168	COM12	2024-09-20 13:52:45.004	-0,028	0,004	0,999	0,061	0,000	50,476	-0,945	0,522	73,499	93,236	77,389	39,936	20,00	96527	408,89														
 09:07:40.276	COM12	2024-09-20 13:52:45.104	0,000	-0,015	0,999	0,000	0,000	4,456	-0,879	0,593	75,146	97,604	77,506	34,203	20,00	96527	408,89														
 09:07:40.368	COM12	2024-09-20 13:52:45.204	-0,026	-0,009	1,000	0,122	-0,061	22,217	-0,851	0,654	74,844	99,346	77,402	32,084	19,98	96528	408,81														
 09:07:40.476	COM12	2024-09-20 13:52:45.304	-0,020	-0,010	1,000	0,000	-0,183	18,066	-0,807	0,670	75,861	101,985	76,284	28,457	20,00	96528	408,81														
 09:07:40.568	COM12	2024-09-20 13:52:45.404	-0,026	-0,007	0,999	-0,061	-0,061	18,860	-0,775	0,692	76,432	104,065	75,335	24,661	19,98	96528	408,81														
 09:07:40.661	COM12	2024-09-20 13:52:45.504	-0,018	-0,009	0,999	0,000	-0,061	7,568	-0,742	0,720	76,745	105,664	74,607	21,216	19,98	96528	408,81														
 09:07:40.771	COM12	2024-09-20 13:52:45.604	-0,019	-0,007	1,000	0,000	0,122	2,563	-0,725	0,742	76,086	106,262	74,360	19,734	20,00	96528	408,81														
 09:07:40.865	COM12	2024-09-20 13:52:45.704	-0,020	-0,007	0,999	0,000	0,122	2,625	-0,714	0,764	75,372	106,574	74,217	19,032	20,00	96528	408,81														
 09:07:40.974	COM12	2024-09-20 13:52:45.804	-0,020	-0,007	0,999	0,000	0,244	2,747	-0,698	0,780	74,734	106,834	74,087	18,369	20,00	96528	408,81														
 09:07:41.067	COM12	2024-09-20 13:52:45.904	-0,019	-0,006	0,999	-0,061	0,000	1,953	-0,687	0,791	74,070	107,055	73,970	17,888	20,01	96528	408,81														
 09:07:41.174	COM12	2024-09-20 13:52:46.004	-0,019	-0,007	0,999	0,000	0,061	1,770	-0,676	0,802	73,466	107,263	73,879	17,407	19,98	96528	408,81														
 09:07:41.268	COM12	2024-09-20 13:52:46.104	-0,016	-0,006	1,000	0,000	0,000	0,183	-0,665	0,807	72,784	107,393	73,814	17,134	19,98	96528	408,81														
 09:07:41.361	COM12	2024-09-20 13:52:46.204	-0,020	-0,005	0,999	-0,061	0,000	1,038	-0,659	0,813	72,114	107,458	73,775	17,004	20,00	96528	408,81														
 09:07:41.468	COM12	2024-09-20 13:52:46.304	-0,018	-0,007	0,999	0,000	0,000	0,977	-0,648	0,818	71,559	107,575	73,723	16,770	20,00	96528	408,81														
 09:07:41.562	COM12	2024-09-20 13:52:46.404	-0,018	-0,006	0,999	0,000	0,000	1,160	-0,643	0,824	71,005	107,666	73,671	16,549	19,98	96528	408,81														
 09:07:41.670	COM12	2024-09-20 13:52:46.504	-0,019	-0,005	0,999	0,000	0,000	1,221	-0,632	0,829	70,532	107,796	73,606	16,263	20,01	96528	408,81														
 09:07:41.761	COM12	2024-09-20 13:52:46.604	-0,018	-0,006	0,999	0,000	0,000	0,671	-0,626	0,835	70,065	107,900	73,567	16,003	20,00	96528	408,81														
 09:07:41.862	COM12	2024-09-20 13:52:46.704	-0,019	-0,006	0,999	0,000	0,000	0,977	-0,615	0,840	69,615	107,991	73,515	15,808	20,00	96528	408,81														
 09:07:41.970	COM12	2024-09-20 13:52:46.804	-0,018	-0,007	0,999	0,000	0,000	0,916	-0,610	0,840	69,181	108,056	73,489	15,652	19,98	96528	408,81														
 09:07:42.064	COM12	2024-09-20 13:52:46.904	-0,017	-0,006	0,999	0,000	0,000	0,488	-0,604	0,846	68,769	108,134	73,450	15,470	19,96	96528	408,81														
 09:07:42.173	COM12	2024-09-20 13:52:47.004	-0,019	-0,006	0,999	0,000	0,000	0,916	-0,599	0,851	68,373	108,186	73,424	15,353	20,01	96528	408,81														
 09:07:42.267	COM12	2024-09-20 13:52:47.104	-0,018	-0,006	0,999	0,000	0,000	0,549	-0,588	0,851	68,027	108,277	73,385	15,197	20,01	96528	408,81														
 09:07:42.361	COM12	2024-09-20 13:52:47.204	-0,019	-0,006	0,999	-0,061	0,000	0,183	-0,582	0,857	67,654	108,316	73,359	15,106	20,00	96528	408,81														
 09:07:42.468	COM12	2024-09-20 13:52:47.304	-0,018	-0,006	1,000	0,000	0,000	0,061	-0,582	0,862	67,291	108,329	73,346	15,067	20,01	96528	408,81														
 09:07:42.562	COM12	2024-09-20 13:52:47.404	-0,018	-0,006	0,999	0,000	0,000	0,305	-0,577	0,862	66,951	108,355	73,333	15,028	20,03	96528	408,81														
 09:07:42.670	COM12	2024-09-20 13:52:47.504	-0,019	-0,006	0,999	0,000	0,000	0,488	-0,571	0,868	66,682	108,394	73,320	14,911	20,01	96528	408,81														
 09:07:42.761	COM12	2024-09-20 13:52:47.604	-0,018	-0,006	0,999	0,000	0,000	0,305	-0,571	0,868	66,418	108,459	73,281	14,781	20,01	96528	408,81														
 09:07:42.871	COM12	2024-09-20 13:52:47.704	-0,019	-0,006	0,999	-0,061	0,000	0,488	-0,566	0,873	66,154	108,498	73,255	14,703	20,00	96528	408,81														
 09:07:42.963	COM12	2024-09-20 13:52:47.804	-0,018	-0,006	1,000	0,000	0,000	0,549	-0,560	0,873	65,934	108,550	73,229	14,586	20,01	96528	408,81														
 09:07:43.072	COM12	2024-09-20 13:52:47.904	-0,019	-0,005	0,999	0,000	0,000	0,183	-0,560	0,879	65,709	108,589	73,203	14,482	20,01	96528	408,81														
 09:07:43.165	COM12	2024-09-20 13:52:48.004	-0,019	-0,006	1,000	0,000	0,000	0,244	-0,555	0,879	65,484	108,615	73,190	14,430	20,03	96528	408,81														
 09:07:43.274	COM12	2024-09-20 13:52:48.104	-0,019	-0,005	0,999	0,000	0,000	0,183	-0,555	0,879	65,270	108,641	73,177	14,365	20,03	96528	408,81														
 09:07:43.367	COM12	2024-09-20 13:52:48.204	-0,020	-0,006	0,999	0,000	0,000	0,488	-0,549	0,884	65,078	108,667	73,177	14,300	20,01	96528	408,81														
 09:07:43.475	COM12	2024-09-20 13:52:48.304	-0,018	-0,005	0,998	0,000	0,000	0,244	-0,544	0,884	64,913	108,719	73,164	14,222	20,01	96528	408,81														
 09:07:43.568	COM12	2024-09-20 13:52:48.404	-0,019	-0,005	0,999	0,000	0,000	0,122	-0,544	0,890	64,731	108,745	73,138	14,157	19,98	96528	408,81														
 09:07:43.660	COM12	2024-09-20 13:52:48.504	-0,018	-0,006	1,000	0,000	0,000	0,244	-0,538	0,890	64,572	108,758	73,125	14,105	19,98	96528	408,81														
 09:07:43.768	COM12	2024-09-20 13:52:48.604	-0,019	-0,005	0,999	0,000	0,000	0,305	-0,538	0,890	64,418	108,797	73,125	14,053	20,01	96528	408,81														
 09:07:43.863	COM12	2024-09-20 13:52:48.704	-0,019	-0,006	0,999	0,000	0,000	0,366	-0,533	0,890	64,297	108,836	73,099	13,988	20,01	96528	408,81														
 09:07:43.970	COM12	2024-09-20 13:52:48.804	-0,018	-0,006	0,999	0,000	0,000	0,061	-0,533	0,895	64,166	108,862	73,086	13,897	20,01	96528	408,81														
 09:07:44.063	COM12	2024-09-20 13:52:48.904	-0,019	-0,006	0,999	0,000	0,000	0,183	-0,533	0,895	64,034	108,888	73,073	13,871	20,01	96528	408,81														
 09:07:44.171	COM12	2024-09-20 13:52:49.004	-0,019	-0,006	0,999	0,000	0,000	0,000	-0,527	0,895	63,907	108,888	73,060	13,832	20,04	96528	408,81														
 09:07:44.264	COM12	2024-09-20 13:52:49.104	-0,019	-0,006	0,999	0,000	0,000	0,061	-0,527	0,901	63,781	108,901	73,060	13,819	20,03	96528	408,81														
 09:07:44.372	COM12	2024-09-20 13:52:49.204	-0,019	-0,006	1,000	0,000	0,000	0,183	-0,522	0,901	63,677	108,914	73,047	13,767	20,00	96528	408,81														
 09:07:44.463	COM12	2024-09-20 13:52:49.304	-0,019	-0,005	0,999	0,000	0,000	0,183	-0,522	0,901	63,583	108,940	73,034	13,728	20,04	96528	408,81														
 09:07:44.571	COM12	2024-09-20 13:52:49.404	-0,019	-0,006	0,999	0,000	0,000	0,000	-0,522	0,901	63,490	108,966	73,021	13,689	20,03	96528	408,81														
 09:07:44.663	COM12	2024-09-20 13:52:49.504	-0,019	-0,005	1,000	0,000	0,000	0,000	-0,516	0,901	63,386	108,979	73,021	13,650	20,01	96528	408,81														
