Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3(),Delta_t,Velocity X(m/s),Velocity Y(m/s),Velocity Z(m/s),Position X(m),Position Y(m),Position Z(m)
1900-01-01 05:11:25.018,COM12,,"-0,019","0,008","1,008","0,0","0,0","0,0","0,22","1,022","0,61","204,256","-229,944","386,061","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,0001061458827739495","0,0003056982349548308","-0,8798741196710108","-1,061458827739495e-05","1,9955235218088128e-05","-0,087967456731883"
1900-01-01 05:11:25.117,COM12,,"-0,025","-0,018","1,009","0,0","0,0","0,0","0,22","1,016","0,61","204,126","-230,126","385,814","18,39",96787,"386,73",,,,,,,,,,,,,,"0,099","-0,0006804215528103244","-0,0028533285026529688","-0,8741317249127907","-6,736173372822212e-05","-0,000349841255490866","-0,08688888202185716"
1900-01-01 05:11:25.217,COM12,,"-0,016","0,071","1,007","0,122","-0,061","0,0","0,104","1,011","0,604","199,784","-233,948","378,105","18,35",96787,"386,73",,,,,,,,,,,,,,"0,1","0,00010433270934724426","0,007023020535425778","-0,8732517052110335","1,0433270934724427e-05","0,0007127353244773023","-0,08661243519662605"
1900-01-01 05:11:25.318,COM12,,"-0,005","-0,098","1,009","0,305","0,183","0,061","-0,066","1,005","0,599","185,029","-240,240","352,859","18,37",96787,"386,73",,,,,,,,,,,,,,"0,101","0,0013849052122786888","-0,008381752975976138","-0,897278239959366","0,00013987542644014757","-0,0007066816241334424","-0,09133178386002941"
1900-01-01 05:11:25.417,COM12,,"-0,02","-0,03","1,01","-0,244","1,038","0,549","-0,253","1,0","0,599","159,120","-251,485","298,909","18,39",96789,"386,56",,,,,,,,,,,,,,"0,099","-0,0002079744009757887","-0,002738735271470532","-0,8739072705948077","-2,058946569660308e-05","-0,0002917242575721858","-0,08680854404645814"
1900-01-01 05:11:25.518,COM12,,"-0,018","-0,013","1,006","0,244","0,061","0,0","-0,319","1,027","0,632","131,300","-283,829","220,909","18,39",96789,"386,56",,,,,,,,,,,,,,"0,101","1,177974600279164e-05","-0,0007354167510470432","-0,8899174191931282","1,1897543462819557e-06","-7,308733750946941e-05","-0,08995474667601541"
1900-01-01 05:11:25.618,COM12,,"-0,018","0,057","1,007","0,122","0,061","-0,244","-0,28","1,044","0,621","90,623","-300,118","87,035","18,42",96790,"386,48",,,,,,,,,,,,,,"0,1","-3,256670328989075e-05","0,006159487039020973","-0,8741534859422901","-3,256670328989075e-06","0,0006126920335731083","-0,0868026565606559"
1900-01-01 05:11:25.717,COM12,,"-0,019","-0,036","1,008","0,183","0,122","0,427","-0,165","1,044","0,632","38,584","-289,848","-90,467","18,39",96788,"386,65",,,,,,,,,,,,,,"0,099","-2,6129592466120384e-05","-0,0033032224601348284","-0,8746736677597603","-2,586829654145918e-06","-0,0003296058532074939","-0,08692229896142376"
1900-01-01 05:11:25.818,COM12,,"-0,019","-0,001","1,008","0,061","0,0","0,488","-0,148","1,055","0,67","-26,104","-268,450","-270,257","18,37",96789,"386,56",,,,,,,,,,,,,,"0,101","-4,605967497238688e-05","0,00011539176316383492","-0,8888686123519961","-4,652027172211075e-06","7,002540907336253e-06","-0,08976872730664427"
1900-01-01 05:11:25.918,COM12,,"-0,021","0,017","1,01","0,366","0,061","0,122","-0,137","1,06","0,703","-118,144","-131,820","74,477","18,39",96788,"386,65",,,,,,,,,,,,,,"0,1","-0,0002550817595149861","0,0016834305846037847","-0,8782993574998635","-2,550817595149861e-05","0,00014283488250887988","-0,08768710086747748"
